iteration,phase,status,cost_cny,p1,p2,p3,total_kw,eta,cut_id,cuts,design
638,三维域：固定设计顶点 MP1,optimal,34800.0,55.8816612894,0.0,9.1183387106,65.0,0.0,,104,01:M; 12:M; 23:H
639,三维域：固定设计顶点 MP1,optimal,34800.0,65.0,0.0,0.0,65.0,0.0,,104,01:M; 12:M; 23:H
640,三维域：固定设计顶点 MP1,optimal,34800.0,0.0,41.8075512797,0.0,41.8075512797,0.0,,104,01:M; 12:M; 23:H
641,三维域：固定设计顶点 MP1,optimal,34800.0,0.0,0.0,34.4286003041,34.4286003041,0.0,,104,01:M; 12:M; 23:H
642,三维域：固定设计顶点 MP1,cut,35240.0,0.0,0.0,65.0,65.0,0.04864335290968942,105.0,105,01:M; 12:H; 23:M
643,三维域：固定设计顶点 MP1,optimal,35240.0,39.8771260884,25.1228739116,0.0,65.0,0.0,,105,01:M; 12:H; 23:M
644,三维域：固定设计顶点 MP1,optimal,35240.0,55.5515661783,0.0,9.4484338217,65.0,0.0,,105,01:M; 12:H; 23:M
645,三维域：固定设计顶点 MP1,optimal,35240.0,65.0,0.0,0.0,65.0,0.0,,105,01:M; 12:H; 23:M
646,三维域：固定设计顶点 MP1,optimal,35240.0,0.0,52.8462323165,0.0,52.8462323165,0.0,,105,01:M; 12:H; 23:M
647,三维域：固定设计顶点 MP1,optimal,35240.0,0.0,0.0,35.099450575,35.099450575,0.0,,105,01:M; 12:H; 23:M
648,三维域：固定设计顶点 MP1,optimal,35860.0,65.0,55.7434017063,0.0,120.7434017063,0.0,,105,01:M; 13:L; 02:M
649,三维域：固定设计顶点 MP1,optimal,35860.0,59.4529725918,55.7434017063,5.5470274082,120.74340170629999,0.0,,105,01:M; 13:L; 02:M
650,三维域：固定设计顶点 MP1,optimal,35860.0,3.3915848961,55.7434017063,24.3247954743,83.4597820767,0.0,,105,01:M; 13:L; 02:M
651,三维域：固定设计顶点 MP1,optimal,35860.0,0.0,55.7434017063,25.4608072138,81.2042089201,0.0,,105,01:M; 13:L; 02:M
652,三维域：固定设计顶点 MP1,optimal,35860.0,59.4529725918,0.0,5.5470274082,65.0,0.0,,105,01:M; 13:L; 02:M
653,三维域：固定设计顶点 MP1,optimal,35860.0,65.0,0.0,0.0,65.0,0.0,,105,01:M; 13:L; 02:M
654,三维域：固定设计顶点 MP1,optimal,35860.0,0.0,55.7434017063,0.0,55.7434017063,0.0,,105,01:M; 13:L; 02:M
655,三维域：固定设计顶点 MP1,optimal,35860.0,0.0,0.0,25.4608072138,25.4608072138,0.0,,105,01:M; 13:L; 02:M
656,三维域：固定设计顶点 MP1,cut,35980.0,30.627244853194252,0.0,35.0,65.62724485319426,0.019625596496491718,106.0,106,01:L; 02:L; 23:M
657,三维域：固定设计顶点 MP1,optimal,35980.0,35.0,30.627244853194252,0.0,65.62724485319426,0.0,,106,01:L; 02:L; 23:M
658,三维域：固定设计顶点 MP1,optimal,35980.0,35.0,0.0,23.686401075285836,58.686401075285836,0.0,,106,01:L; 02:L; 23:M
659,三维域：固定设计顶点 MP1,optimal,35980.0,35.0,0.0,0.0,35.0,0.0,,106,01:L; 02:L; 23:M
660,三维域：固定设计顶点 MP1,optimal,35980.0,0.0,30.627244853194256,0.0,30.627244853194256,0.0,,106,01:L; 02:L; 23:M
661,三维域：固定设计顶点 MP1,optimal,35980.0,0.0,0.0,23.686401075285836,23.686401075285836,0.0,,106,01:L; 02:L; 23:M
662,三维域：固定设计顶点 MP1,cut,35980.0,0.0,0.0,30.627244853194252,30.627244853194252,0.012040218169025962,107.0,107,12:L; 02:L; 23:M
663,三维域：固定设计顶点 MP1,optimal,35980.0,0.0,30.627244853194252,0.0,30.627244853194252,0.0,,107,12:L; 02:L; 23:M
664,三维域：固定设计顶点 MP1,optimal,35980.0,8.3966236411,0.0,17.1926470274,25.5892706685,0.0,,107,12:L; 02:L; 23:M
665,三维域：固定设计顶点 MP1,optimal,35980.0,0.0,0.0,23.686401075285836,23.686401075285836,0.0,,107,12:L; 02:L; 23:M
666,三维域：固定设计顶点 MP1,optimal,35980.0,19.1420280332,0.0,0.0,19.1420280332,0.0,,107,12:L; 02:L; 23:M
667,三维域：固定设计顶点 MP1,cut,35980.0,0.0,0.0,30.627244853194252,30.627244853194252,0.010827149416125075,108.0,108,13:L; 02:L; 23:M
668,三维域：固定设计顶点 MP1,optimal,35980.0,0.0,30.627244853194252,0.0,30.627244853194252,0.0,,108,13:L; 02:L; 23:M
669,三维域：固定设计顶点 MP1,optimal,35980.0,0.0,0.0,23.68640107528583,23.68640107528583,0.0,,108,13:L; 02:L; 23:M
670,三维域：固定设计顶点 MP1,cut,35980.0,23.68640107528583,0.0,0.0,23.68640107528583,0.015770740869609116,109.0,109,13:L; 02:L; 23:M
671,三维域：固定设计顶点 MP1,optimal,35980.0,14.632964619,0.0,0.0,14.632964619,-2.1779844286530313e-14,,109,13:L; 02:L; 23:M
672,三维域：固定设计顶点 MP1,optimal,36120.0,72.5828907234,27.4171092766,0.0,100.0,0.0,,109,01:H; 12:M; 23:M
673,三维域：固定设计顶点 MP1,optimal,36120.0,85.4850597948,0.0,14.5149402052,100.0,0.0,,109,01:H; 12:M; 23:M
674,三维域：固定设计顶点 MP1,optimal,36120.0,100.0,0.0,0.0,100.0,0.0,,109,01:H; 12:M; 23:M
675,三维域：固定设计顶点 MP1,optimal,36120.0,0.0,56.1402367506,0.0,56.1402367506,0.0,,109,01:H; 12:M; 23:M
676,三维域：固定设计顶点 MP1,optimal,36120.0,0.0,0.0,36.5227616799,36.5227616799,0.0,,109,01:H; 12:M; 23:M
677,三维域：固定设计顶点 MP1,optimal,36200.0,88.7021087706,30.627244853194274,11.2978912294,130.62724485319427,0.0,,109,01:H; 13:L; 02:L
678,三维域：固定设计顶点 MP1,optimal,36200.0,100.0,30.627244853194252,0.0,130.62724485319424,0.0,,109,01:H; 13:L; 02:L
679,三维域：固定设计顶点 MP1,optimal,36200.0,82.1248412967,30.627244853194274,12.695643688946383,125.44772983884064,0.0,,109,01:H; 13:L; 02:L
680,三维域：固定设计顶点 MP1,optimal,36200.0,88.7021087706,0.0,11.2978912294,100.0,0.0,,109,01:H; 13:L; 02:L
681,三维域：固定设计顶点 MP1,optimal,36200.0,100.0,0.0,0.0,100.0,0.0,,109,01:H; 13:L; 02:L
682,三维域：固定设计顶点 MP1,optimal,36200.0,0.0,30.627244853194274,30.1482103311,60.77545518429427,0.0,,109,01:H; 13:L; 02:L
683,三维域：固定设计顶点 MP1,optimal,36200.0,0.0,30.627244853194274,0.0,30.627244853194274,0.0,,109,01:H; 13:L; 02:L
684,三维域：固定设计顶点 MP1,optimal,36200.0,0.0,0.0,30.1482103311,30.1482103311,0.0,,109,01:H; 13:L; 02:L
685,三维域：固定设计顶点 MP1,optimal,36300.0,89.1912286097,8.0387990011,2.7699723892,100.00000000000001,0.0,,109,01:H; 13:M; 23:L
686,三维域：固定设计顶点 MP1,optimal,36300.0,79.4371680426,0.0,20.5628319574,100.0,0.0,,109,01:H; 13:M; 23:L
687,三维域：固定设计顶点 MP1,optimal,36300.0,90.7097298012,9.2902701988,0.0,100.0,0.0,,109,01:H; 13:M; 23:L
688,三维域：固定设计顶点 MP1,optimal,36300.0,100.0,0.0,0.0,100.0,0.0,,109,01:H; 13:M; 23:L
689,三维域：固定设计顶点 MP1,optimal,36300.0,0.0,0.0,46.7280880609,46.7280880609,0.0,,109,01:H; 13:M; 23:L
690,三维域：固定设计顶点 MP1,optimal,36300.0,0.0,21.6505760938,7.4602559389,29.110832032700003,0.0,,109,01:H; 13:M; 23:L
691,三维域：固定设计顶点 MP1,optimal,36300.0,2.8828562347,25.2402887044,0.0,28.1231449391,0.0,,109,01:H; 13:M; 23:L
692,三维域：固定设计顶点 MP1,optimal,36300.0,0.0,25.7638370037,0.0,25.7638370037,0.0,,109,01:H; 13:M; 23:L
693,三维域：固定设计顶点 MP1,optimal,36320.0,28.268230892,51.1689371506,20.5628319574,100.0,0.0,,109,01:H; 12:H; 13:M
694,三维域：固定设计顶点 MP1,optimal,36320.0,48.8310628494,51.1689371506,0.0,100.0,0.0,,109,01:H; 12:H; 13:M
695,三维域：固定设计顶点 MP1,optimal,36320.0,79.4371680426,0.0,20.5628319574,100.0,0.0,,109,01:H; 12:H; 13:M
696,三维域：固定设计顶点 MP1,optimal,36320.0,100.0,0.0,0.0,100.0,0.0,,109,01:H; 12:H; 13:M
697,三维域：固定设计顶点 MP1,optimal,36320.0,0.0,63.9021253444,25.6798115879,89.5819369323,0.0,,109,01:H; 12:H; 13:M
698,三维域：固定设计顶点 MP1,optimal,36320.0,0.0,68.3018164744,17.68037316974192,85.98218964414193,0.0,,109,01:H; 12:H; 13:M
699,三维域：固定设计顶点 MP1,optimal,36320.0,0.0,78.0260217178,0.0,78.0260217178,0.0,,109,01:H; 12:H; 13:M
700,三维域：固定设计顶点 MP1,optimal,36320.0,0.0,0.0,46.7280880609,46.7280880609,0.0,,109,01:H; 12:H; 13:M
701,三维域：固定设计顶点 MP1,optimal,36720.0,23.7143169475,55.7434017063,11.2856830525,90.7434017063,0.0,,109,01:L; 13:M; 02:M
702,三维域：固定设计顶点 MP1,optimal,36720.0,35.0,55.7434017063,0.0,90.7434017063,0.0,,109,01:L; 13:M; 02:M
703,三维域：固定设计顶点 MP1,optimal,36720.0,6.9611235216,55.7434017063,21.7604809135,84.4650061414,0.0,,109,01:L; 13:M; 02:M
704,三维域：固定设计顶点 MP1,optimal,36720.0,0.0,55.7434017063,26.1128667494,81.85626845569999,0.0,,109,01:L; 13:M; 02:M
705,三维域：固定设计顶点 MP1,optimal,36720.0,0.0,55.7434017063,0.0,55.7434017063,0.0,,109,01:L; 13:M; 02:M
706,三维域：固定设计顶点 MP1,optimal,36720.0,23.7143169475,0.0,11.2856830525,35.0,0.0,,109,01:L; 13:M; 02:M
707,三维域：固定设计顶点 MP1,optimal,36720.0,35.0,0.0,0.0,35.0,0.0,,109,01:L; 13:M; 02:M
708,三维域：固定设计顶点 MP1,optimal,36720.0,4.1791336011,0.0,23.4998974729,27.679031074,0.0,,109,01:L; 13:M; 02:M
709,三维域：固定设计顶点 MP1,optimal,36720.0,0.0,0.0,26.1128667494,26.1128667494,0.0,,109,01:L; 13:M; 02:M
710,三维域：固定设计顶点 MP1,cut,36720.0,0.0,30.0,35.0,65.0,0.045926912028593794,110.0,110,12:L; 13:M; 02:M
711,三维域：固定设计顶点 MP1,optimal,36720.0,0.0,55.7434017063,0.0,55.7434017063,0.0,,110,12:L; 13:M; 02:M
712,三维域：固定设计顶点 MP1,optimal,36720.0,26.645532371899765,0.0,0.0,26.645532371899765,0.0,,110,12:L; 13:M; 02:M
713,三维域：固定设计顶点 MP1,optimal,36720.0,0.0,0.0,19.2747980481,19.2747980481,0.0,,110,12:L; 13:M; 02:M
714,三维域：固定设计顶点 MP1,cut,36740.0,0.0,11.1578445663,53.8421554337,65.0,0.02385074162181817,111.0,111,01:M; 13:H; 23:L
715,三维域：固定设计顶点 MP1,optimal,36740.0,46.1578445663,0.0,18.8421554337,65.0,8.875551365985814e-15,,111,01:M; 13:H; 23:L
716,三维域：固定设计顶点 MP1,cut,36740.0,46.1578445663,18.8421554337,0.0,65.0,0.014066249018968621,112.0,112,01:M; 13:H; 23:L
717,三维域：固定设计顶点 MP1,optimal,36740.0,59.2282266172,5.7717733828,0.0,65.0,-5.262471068429415e-14,,112,01:M; 13:H; 23:L
718,三维域：固定设计顶点 MP1,optimal,36740.0,65.0,0.0,0.0,65.0,0.0,,112,01:M; 13:H; 23:L
719,三维域：固定设计顶点 MP1,optimal,36740.0,40.7360874073,0.0,22.2638456968,62.999933104099995,0.0,,112,01:M; 13:H; 23:L
720,三维域：固定设计顶点 MP1,optimal,36740.0,34.7544965,14.187179475694327,0.0,48.94167597569433,0.0,,112,01:M; 13:H; 23:L
721,三维域：固定设计顶点 MP1,optimal,36740.0,0.0,0.0,47.9725356195,47.9725356195,0.0,,112,01:M; 13:H; 23:L
722,三维域：固定设计顶点 MP1,optimal,36740.0,0.0,17.2665211767,16.2819279819,33.5484491586,0.0,,112,01:M; 13:H; 23:L
723,三维域：固定设计顶点 MP1,optimal,36740.0,0.0,26.1376749743,0.0,26.1376749743,0.0,,112,01:M; 13:H; 23:L
724,三维域：固定设计顶点 MP1,optimal,36760.0,21.0349706547,25.1228739116,18.8421554337,65.0,0.0,,112,01:M; 12:H; 13:H
725,三维域：固定设计顶点 MP1,optimal,36760.0,39.8771260884,25.1228739116,0.0,65.0,0.0,,112,01:M; 12:H; 13:H
726,三维域：固定设计顶点 MP1,optimal,36760.0,46.1578445663,0.0,18.8421554337,65.0,0.0,,112,01:M; 12:H; 13:H
727,三维域：固定设计顶点 MP1,optimal,36760.0,65.0,0.0,0.0,65.0,0.0,,112,01:M; 12:H; 13:H
728,三维域：固定设计顶点 MP1,optimal,36760.0,0.0,34.7349300153,26.0511975115,60.7861275268,0.0,,112,01:M; 12:H; 13:H
729,三维域：固定设计顶点 MP1,optimal,36760.0,0.0,21.624960743782253,34.3249458352,55.94990657898225,0.0,,112,01:M; 12:H; 13:H
730,三维域：固定设计顶点 MP1,optimal,36760.0,0.0,52.8462323165,0.0,52.8462323165,0.0,,112,01:M; 12:H; 13:H
731,三维域：固定设计顶点 MP1,optimal,36760.0,0.0,0.0,47.9725356195,47.9725356195,0.0,,112,01:M; 12:H; 13:H
732,三维域：固定设计顶点 MP1,optimal,37380.0,54.9040812005,0.0,10.0959187995,65.0,0.0,,112,01:M; 13:M; 23:H
733,三维域：固定设计顶点 MP1,cut,37380.0,54.9040812005,10.0959187995,0.0,65.0,0.0023664995550690773,113.0,113,01:M; 13:M; 23:H
734,三维域：固定设计顶点 MP1,optimal,37380.0,57.5612717593,7.4387282407,0.0,65.0,0.0,,113,01:M; 13:M; 23:H
735,三维域：固定设计顶点 MP1,optimal,37380.0,65.0,0.0,0.0,65.0,0.0,,113,01:M; 13:M; 23:H
736,三维域：固定设计顶点 MP1,optimal,37380.0,52.2022654643,9.5991012280795,0.0,61.801366692379496,0.0,,113,01:M; 13:M; 23:H
737,三维域：固定设计顶点 MP1,optimal,37380.0,34.7188852889,0.0,19.74970814855166,54.46859343745166,0.0,,113,01:M; 13:M; 23:H
738,三维域：固定设计顶点 MP1,optimal,37380.0,0.0,0.0,36.3543924172,36.3543924172,0.0,,113,01:M; 13:M; 23:H
739,三维域：固定设计顶点 MP1,optimal,37380.0,0.0,30.6433691354,0.0,30.6433691354,0.0,,113,01:M; 13:M; 23:H
740,三维域：固定设计顶点 MP1,cut,37500.0,0.3217681255,30.627244853194274,34.6782318745,65.62724485319427,0.006197411223067412,114.0,114,01:L; 13:H; 02:L
741,三维域：固定设计顶点 MP1,optimal,37500.0,13.937370786,30.627244853194274,21.062629214,65.62724485319427,0.0,,114,01:L; 13:H; 02:L
742,三维域：固定设计顶点 MP1,optimal,37500.0,35.0,30.627244853194252,0.0,65.62724485319426,0.0,,114,01:L; 13:H; 02:L
743,三维域：固定设计顶点 MP1,optimal,37500.0,13.7419374448,30.627244853194274,21.2105550419,65.57973733989428,0.0,,114,01:L; 13:H; 02:L
744,三维域：固定设计顶点 MP1,cut,37500.0,13.7419374448,30.5644799379,21.2580625552,65.56447993789999,7.97700355678367e-05,115.0,115,01:L; 13:H; 02:L
745,三维域：固定设计顶点 MP1,optimal,37500.0,0.0,30.627244853194274,31.6119914619,62.239236315094274,0.0,,115,01:L; 13:H; 02:L
746,三维域：固定设计顶点 MP1,optimal,37500.0,13.9373707859,0.0,21.0626292141,35.0,0.0,,115,01:L; 13:H; 02:L
747,三维域：固定设计顶点 MP1,optimal,37500.0,35.0,0.0,0.0,35.0,0.0,,115,01:L; 13:H; 02:L
748,三维域：固定设计顶点 MP1,optimal,37500.0,0.0,0.0,31.6119914619,31.6119914619,0.0,,115,01:L; 13:H; 02:L
749,三维域：固定设计顶点 MP1,optimal,37500.0,0.0,30.627244853194274,0.0,30.627244853194274,0.0,,115,01:L; 13:H; 02:L
750,三维域：固定设计顶点 MP1,cut,37500.0,0.0,0.0,30.627244853194252,30.627244853194252,0.023228779039523775,116.0,116,12:L; 13:H; 02:L
751,三维域：固定设计顶点 MP1,optimal,37500.0,0.0,30.627244853194252,0.0,30.627244853194252,0.0,,116,12:L; 13:H; 02:L
752,三维域：固定设计顶点 MP1,optimal,37500.0,19.1420280332,0.0,0.0,19.1420280332,-6.737541643726627e-14,,116,12:L; 13:H; 02:L
753,三维域：固定设计顶点 MP1,optimal,37500.0,0.0,0.0,16.68590804287511,16.68590804287511,0.0,,116,12:L; 13:H; 02:L
754,三维域：固定设计顶点 MP1,optimal,37640.0,34.2061878605,27.4171092766,38.3767028629,100.0,0.0,,116,01:H; 12:M; 13:H
755,三维域：固定设计顶点 MP1,optimal,37640.0,61.6232971371,0.0,38.3767028629,100.0,0.0,,116,01:H; 12:M; 13:H
756,三维域：固定设计顶点 MP1,optimal,37640.0,72.5828907234,27.4171092766,0.0,100.0,0.0,,116,01:H; 12:M; 13:H
757,三维域：固定设计顶点 MP1,optimal,37640.0,100.0,0.0,0.0,100.0,0.0,,116,01:H; 12:M; 13:H
758,三维域：固定设计顶点 MP1,optimal,37640.0,0.0,36.128244652162785,50.569988834,86.69823348616279,0.0,,116,01:H; 12:M; 13:H
759,三维域：固定设计顶点 MP1,optimal,37640.0,0.0,0.0,67.8487145372,67.8487145372,0.0,,116,01:H; 12:M; 13:H
760,三维域：固定设计顶点 MP1,optimal,37640.0,0.0,56.1402367506,0.0,56.1402367506,0.0,,116,01:H; 12:M; 13:H
761,三维域：固定设计顶点 MP1,optimal,37680.0,48.8310628494,51.1689371506,0.0,100.0,0.0,,116,01:H; 12:H; 23:L
762,三维域：固定设计顶点 MP1,optimal,37680.0,87.2694446745,0.0,12.7305553255,100.0,0.0,,116,01:H; 12:H; 23:L
763,三维域：固定设计顶点 MP1,optimal,37680.0,100.0,0.0,0.0,100.0,0.0,,116,01:H; 12:H; 23:L
764,三维域：固定设计顶点 MP1,optimal,37680.0,0.0,78.0260217178,0.0,78.0260217178,0.0,,116,01:H; 12:H; 23:L
765,三维域：固定设计顶点 MP1,optimal,37680.0,0.0,0.0,33.0798023264,33.0798023264,0.0,,116,01:H; 12:H; 23:L
766,三维域：固定设计顶点 MP1,cut,38080.0,25.7434017063,65.0,0.0,90.7434017063,0.01358294576995603,117.0,117,01:L; 02:M; 23:L
767,三维域：固定设计顶点 MP1,optimal,38080.0,35.0,55.7434017063,0.0,90.7434017063,-8.528763212159448e-15,,117,01:L; 02:M; 23:L
768,三维域：固定设计顶点 MP1,cut,38080.0,31.6763390772,52.3194120352,3.4239896711,87.4197407835,0.0032781625892546115,118.0,118,01:L; 02:M; 23:L
769,三维域：固定设计顶点 MP1,optimal,38080.0,35.0,0.0,28.2861166293,63.2861166293,-7.148867234643153e-14,,118,01:L; 02:M; 23:L
770,三维域：固定设计顶点 MP1,optimal,38080.0,0.0,55.7434017063,0.0,55.7434017063,0.0,,118,01:L; 02:M; 23:L
771,三维域：固定设计顶点 MP1,optimal,38080.0,35.0,0.0,0.0,35.0,0.0,,118,01:L; 02:M; 23:L
772,三维域：固定设计顶点 MP1,optimal,38080.0,0.0,13.3726082954,21.500395874886827,34.873004170286826,0.0,,118,01:L; 02:M; 23:L
773,三维域：固定设计顶点 MP1,optimal,38080.0,0.0,0.0,28.2861166293,28.2861166293,0.0,,118,01:L; 02:M; 23:L
774,三维域：固定设计顶点 MP1,optimal,38080.0,0.0,55.7434017063,0.0,55.7434017063,0.0,,118,12:L; 02:M; 23:L
775,三维域：固定设计顶点 MP1,cut,38080.0,35.0,20.7434017063,0.0,55.7434017063,0.031743231989055785,119.0,119,12:L; 02:M; 23:L
776,三维域：固定设计顶点 MP1,optimal,38080.0,17.327567682,0.0,19.4935136422,36.8210813242,0.0,,119,12:L; 02:M; 23:L
777,三维域：固定设计顶点 MP1,optimal,38080.0,23.2965400436,0.0,7.0062111,30.3027511436,5.195960834993604e-14,,119,12:L; 02:M; 23:L
778,三维域：固定设计顶点 MP1,optimal,38080.0,0.0,0.0,28.2861166293,28.2861166293,0.0,,119,12:L; 02:M; 23:L
779,三维域：固定设计顶点 MP1,optimal,38080.0,26.645532371899794,0.0,0.0,26.645532371899794,0.0,,119,12:L; 02:M; 23:L
780,三维域：固定设计顶点 MP1,cut,38080.0,0.0,39.536019974,25.463980026,65.0,0.02632599533534993,120.0,120,13:L; 02:M; 23:L
781,三维域：固定设计顶点 MP1,optimal,38080.0,0.0,55.7434017063,0.0,55.7434017063,0.0,,120,13:L; 02:M; 23:L
782,三维域：固定设计顶点 MP1,cut,38080.0,19.7123525623,16.8963021962,0.0,36.6086547585,0.014578988762383947,121.0,121,13:L; 02:M; 23:L
783,三维域：固定设计顶点 MP1,optimal,38080.0,0.0,53.7737174933,0.9994854218906761,54.77320291519067,0.0,,121,13:L; 02:M; 23:L
784,三维域：固定设计顶点 MP1,optimal,38080.0,0.0,12.8882700431,21.7461657396,34.634435782699995,6.113414331050156e-14,,121,13:L; 02:M; 23:L
785,三维域：固定设计顶点 MP1,optimal,38080.0,0.0,4.843429503,25.8283941436,30.6718236466,4.997706762949467e-14,,121,13:L; 02:M; 23:L
786,三维域：固定设计顶点 MP1,optimal,38080.0,0.0,0.0,28.2861166293,28.2861166293,-3.681602293279075e-14,,121,13:L; 02:M; 23:L
787,三维域：固定设计顶点 MP1,optimal,38080.0,16.2671543589,0.0,0.0,16.2671543589,2.1092573732706475e-14,,121,13:L; 02:M; 23:L
788,三维域：固定设计顶点 MP1,cut,38100.0,0.0,30.0,35.0,65.0,0.05137333823135394,122.0,122,12:H; 13:L; 02:M
789,三维域：固定设计顶点 MP1,optimal,38100.0,0.0,55.7434017063,0.0,55.7434017063,0.0,,122,12:H; 13:L; 02:M
790,三维域：固定设计顶点 MP1,optimal,38100.0,42.182257463566096,0.0,0.0,42.182257463566096,0.0,,122,12:H; 13:L; 02:M
791,三维域：固定设计顶点 MP1,optimal,38100.0,0.0,0.0,20.06936615958103,20.06936615958103,0.0,,122,12:H; 13:L; 02:M
792,三维域：固定设计顶点 MP1,optimal,38700.0,79.4371680426,0.0,20.5628319574,100.0,0.0,,122,01:H; 13:M; 23:M
793,三维域：固定设计顶点 MP1,optimal,38700.0,87.6623008255,12.3376991745,0.0,100.0,0.0,,122,01:H; 13:M; 23:M
794,三维域：固定设计顶点 MP1,optimal,38700.0,100.0,0.0,0.0,100.0,0.0,,122,01:H; 13:M; 23:M
795,三维域：固定设计顶点 MP1,optimal,38700.0,7.4693841568,0.0,44.2677995812,51.737183738,0.0,,122,01:H; 13:M; 23:M
796,三维域：固定设计顶点 MP1,optimal,38700.0,0.0,0.0,46.7280880609,46.7280880609,0.0,,122,01:H; 13:M; 23:M
797,三维域：固定设计顶点 MP1,optimal,38700.0,0.0,32.2913408797,0.0,32.2913408797,0.0,,122,01:H; 13:M; 23:M
798,三维域：固定设计顶点 MP1,cut,38760.0,0.0,0.0,65.0,65.0,0.03466508658750326,123.0,123,01:M; 12:H; 23:H
799,三维域：固定设计顶点 MP1,optimal,38760.0,39.8771260884,25.1228739116,0.0,65.0,0.0,,123,01:M; 12:H; 23:H
800,三维域：固定设计顶点 MP1,optimal,38760.0,51.699654988,0.0,13.300345012,65.0,0.0,,123,01:M; 12:H; 23:H
801,三维域：固定设计顶点 MP1,optimal,38760.0,65.0,0.0,0.0,65.0,0.0,,123,01:M; 12:H; 23:H
802,三维域：固定设计顶点 MP1,optimal,38760.0,0.0,52.8462323165,0.0,52.8462323165,0.0,,123,01:M; 12:H; 23:H
803,三维域：固定设计顶点 MP1,optimal,38760.0,0.0,0.0,41.58121768879545,41.58121768879545,0.0,,123,01:M; 12:H; 23:H
804,三维域：固定设计顶点 MP1,optimal,39140.0,46.1578445663,0.0,18.8421554337,65.0,0.0,,123,01:M; 13:H; 23:M
805,三维域：固定设计顶点 MP1,cut,39140.0,46.1578445663,18.8421554337,0.0,65.0,0.009026408134537593,124.0,124,01:M; 13:H; 23:M
806,三维域：固定设计顶点 MP1,optimal,39140.0,56.6041009674,8.3958990326,0.0,65.0,0.0,,124,01:M; 13:H; 23:M
807,三维域：固定设计顶点 MP1,optimal,39140.0,65.0,0.0,0.0,65.0,0.0,,124,01:M; 13:H; 23:M
808,三维域：固定设计顶点 MP1,optimal,39140.0,39.1076986962,15.964205963481737,0.0,55.07190465968174,0.0,,124,01:M; 13:H; 23:M
809,三维域：固定设计顶点 MP1,optimal,39140.0,0.0,0.0,47.9725356195,47.9725356195,0.0,,124,01:M; 13:H; 23:M
